"Result  :  Query Result"
"Save Time: 03/01/2019 13:31:42"

"User Name:xli"

"Total 13,675   Records"

"Start Time","Period","NE Name","ABCF","AAR Message Success Rate on A-BCF (%)","Number of AAA Messages Received by A-BCF (times)","Number of AAR Messages Sent by A-BCF (times)","Number of ABCF AAA Timeout Times (times)","Number of ABCF Dedicated Bearer Reestablishment Successes (times)","Number of ABCF Dedicated Bearer Reestablishment Times (times)","Number of A-BCF-Received AAA Messages Carrying DUPLICATED_AF_SESSION (times)","Number of A-BCF-Received AAA Messages Carrying FILTER_RESTRICTIONS (times)","Number of A-BCF-Received AAA Messages Carrying INVALID_SERVICE_INFORMATION (times)","Number of A-BCF-Received AAA Messages Carrying IP-CAN_SESSION_NOT_AVAILABLE (times)","Number of A-BCF-Received AAA Messages Carrying REQUESTED_SERVICE_NOT_AUTHORIZED (times)","Number of A-BCF-Received AAA Messages Carrying TEMPORARY_NETWORK_FAILURE (times)","Number of A-BCF-Received AAA Messages Carrying UNAUTHORIZED_NON_EMERGENCY_SESSION (times)","Number of ABCF-Received ASR Messages Before Call Answering (times)","Number of ABCF-Received ASR Messages Before Call Establishment (times)","Number of A-BCF-Received ASR Messages Carrying BEARER_RELEASED (times)","Number of ABCF-Received ASR Messages Carrying BEARER_RELEASED Before Call Answering (times)","Number of ABCF-Received ASR Messages Carrying BEARER_RELEASED Before Call Establishment (times)","Number of ABCF-Received ASR Messages Carrying BEARER_RELEASED During Calls (times)","Number of A-BCF-Received ASR Messages Carrying INSUFFICIENT_BEARER_RESOURCES (times)","Number of ABCF-Received ASR Messages Carrying INSUFFICIENT_BEARER_RESOURCES Before Call Answering (times)","Number of ABCF-Received ASR Messages Carrying INSUFFICIENT_BEARER_RESOURCES Before Call Establishment (times)","Number of ABCF-Received ASR Messages Carrying INSUFFICIENT_BEARER_RESOURCES During Calls (times)","Number of A-BCF-Received ASR Messages Carrying INSUFFICIENT_SERVER_RESOURCES (times)","Number of ABCF-Received ASR Messages Carrying INSUFFICIENT_SERVER_RESOURCES Before Call Answering (times)","Number of ABCF-Received ASR Messages Carrying INSUFFICIENT_SERVER_RESOURCES Before Call Establishment (times)","Number of ABCF-Received ASR Messages Carrying INSUFFICIENT_SERVER_RESOURCES During Calls (times)","Number of A-BCF-Received ASR Messages Carrying PS_TO_CS_HANDOVER (times)","Number of ABCF-Received ASR Messages Carrying PS_TO_CS_HANDOVER Before Call Answering (times)","Number of ABCF-Received ASR Messages Carrying PS_TO_CS_HANDOVER Before Call Establishment (times)","Number of ABCF-Received ASR Messages Carrying PS_TO_CS_HANDOVER During Calls (times)","Number of ABCF-Received ASR Messages During Calls (times)","Number of A-BCF-Received ASR Messages for Session Release (times)","Number of A-BCF-Received RAR Messages Carrying BEARER_RELEASED (times)","Number of A-BCF-Received RAR Messages Carrying charging-correlaton-exchange (times)","Number of A-BCF-Received RAR Messages Carrying indication-of-access-network-info-report (times)","Number of A-BCF-Received RAR Messages Carrying indication-of-connection-status (times)","Number of A-BCF-Received RAR Messages Carrying indication-of-failed-resource-allocation (times)","Number of A-BCF-Received RAR Messages Carrying indication-of-loss-of-bearer (times)","Number of A-BCF-Received RAR Messages Carrying indication-of-recovery-of-bearer (times)","Number of A-BCF-Received RAR Messages Carrying indication-of-release-of-bearer (times)","Number of A-BCF-Received RAR Messages Carrying indication-of-resource-status (times)","Number of A-BCF-Received RAR Messages Carrying indication-of-successful-resource-allocation (times)","Number of A-BCF-Received RAR Messages Carrying INSUFFICIENT_BEARER_RESOURCES (times)","Number of A-BCF-Received RAR Messages Carrying INSUFFICIENT_SERVER_RESOURCES (times)","Number of A-BCF-Received RAR Messages Carrying ip-can-change (times)","Number of A-BCF-Received RAR Messages Carrying ip-can-change (for Registered Users) (times)","Number of A-BCF-Received RAR Messages Carrying PS_TO_CS_HANDOVER (times)","Number of A-BCF-Sent STR Messages Carrying DIAMETER_ADMINISTRATIVE (times)","Number of A-BCF-Sent STR Messages Carrying DIAMETER_BAD_ANSWER (times)","Number of A-BCF-Sent STR Messages Carrying DIAMETER_LINK_BROKEN (times)","Number of A-BCF-Sent STR Messages Carrying DIAMETER_LOGOUT (times)","Number of A-BCF-Sent STR Messages Carrying DIAMETER_SERVICE_NOT_PROVIDED (times)","Number of A-BCF-Sent STR Messages Carrying DIAMETER_SESSION_TIMEOUT (times)","Number of ABCF STA Timeout Times (times)","Number of ASA Messages Sent by A-BCF (times)","Number of ASR Messages Received by A-BCF (times)","Number of Negative AAA Messages Received by A-BCF (times)","Number of Positive AAA Messages Received by A-BCF (times)","Number of RAA Messages Sent by A-BCF (times)","Number of RAR Messages Received by A-BCF (times)","Number of STA Messages Received by A-BCF (times)","Number of STR Messages Sent by A-BCF (times)"
02/15/2019 10:30:00,15,"hmbg6imsbc007","Entity name=ABCF",99.526,158238,158258,0,0,0,0,0,16,708,0,0,0,31,853,142,19,59,41,660,11,627,15,1,0,1,0,9772,1,0,2,387,808,0,0,88084,0,0,0,0,0,0,0,0,0,0,0,0,24627,1,2,72120,7714,0,0,10580,10580,730,157508,95612,95612,104762,104758
02/15/2019 10:30:00,15,"mnch4imsbc007","Entity name=ABCF",99.452,168072,168120,0,0,0,0,0,10,844,0,0,0,82,1313,228,51,75,41,956,31,852,58,0,0,0,0,11192,0,0,3,491,1188,0,0,95040,0,0,0,0,0,0,0,0,0,0,0,0,26918,2,0,75624,8010,0,0,12380,12380,874,167198,102865,102865,110902,110905
02/15/2019 10:45:00,15,"rn2imsbc031","Entity name=ABCF",99.476,157864,157894,0,0,0,0,0,5,766,0,0,0,84,1253,284,29,72,41,813,55,610,102,0,0,0,0,12621,0,0,2,454,1105,0,0,94610,0,0,0,0,0,0,0,0,0,0,0,0,23751,2,3,71887,8157,0,0,13726,13726,798,157066,101165,101165,104034,104034
02/15/2019 10:45:00,15,"ofbh1imsbc007","Entity name=ABCF",99.47,107893,107918,0,0,0,0,0,15,524,0,0,0,66,836,189,20,47,29,577,46,442,63,1,0,1,0,8134,0,0,1,300,772,0,0,62493,0,0,0,0,0,0,0,0,0,0,0,0,16735,0,1,49236,5027,0,0,8906,8906,547,107346,67597,67597,71166,71169
02/15/2019 10:45:00,15,"lpzg1imsbc007","Entity name=ABCF",99.673,151024,151045,0,0,0,0,0,2,466,0,0,0,28,766,126,19,49,29,616,8,581,17,3,1,2,0,9746,0,0,4,308,749,0,0,87485,0,0,0,0,0,0,0,0,0,0,0,0,22166,1,3,69469,7002,0,0,10495,10495,473,150551,96494,96494,98874,98881
02/15/2019 10:45:00,15,"hmbg6imsbc007","Entity name=ABCF",99.538,160732,160773,0,0,0,0,0,13,684,0,0,0,26,789,148,23,75,39,614,3,589,17,2,0,1,1,9726,0,0,4,347,772,0,0,89606,0,0,0,0,0,0,0,0,0,0,0,0,24648,1,3,73907,7978,0,0,10498,10498,701,160031,97155,97155,106787,106798
02/15/2019 10:45:00,15,"mnch4imsbc007","Entity name=ABCF",99.396,170106,170146,0,0,0,0,0,17,942,0,0,0,63,1292,216,33,84,41,932,30,829,58,1,0,1,0,11429,0,0,0,483,1165,0,0,96430,0,0,0,0,0,0,0,0,0,0,0,0,27049,1,4,77660,7842,0,0,12594,12594,988,169118,104298,104298,112890,112895
02/15/2019 11:00:00,15,"rn2imsbc031","Entity name=ABCF",99.48,161631,161657,0,0,0,0,0,5,792,0,0,0,93,1296,293,29,66,34,881,64,662,105,0,0,0,0,12719,0,0,2,466,1181,0,0,97118,0,1,0,0,0,0,0,1,0,0,0,0,24218,2,1,72656,8416,0,0,13900,13900,815,160816,103244,103244,105549,105549
02/15/2019 11:00:00,15,"ofbh1imsbc007","Entity name=ABCF",99.43,111178,111192,2,0,0,0,0,11,587,0,0,0,68,937,235,24,86,47,649,38,452,125,15,5,4,6,8537,0,0,0,411,911,0,0,64615,0,0,0,0,0,0,0,0,0,0,0,0,17132,2,0,50726,5128,0,0,9448,9448,620,110558,69571,69571,73190,73188
02/15/2019 11:00:00,15,"lpzg1imsbc007","Entity name=ABCF",99.67,154401,154428,1,0,0,0,0,12,464,0,0,0,31,788,139,15,58,33,620,16,593,4,0,0,0,0,9809,0,0,2,312,763,0,0,89871,0,0,0,0,0,0,0,0,0,0,0,0,22783,0,3,70577,7274,1,0,10572,10572,482,153919,98618,98618,100884,100882
02/15/2019 11:00:00,15,"hmbg6imsbc007","Entity name=ABCF",99.522,164236,164272,0,0,0,0,0,13,735,0,0,0,19,895,167,9,88,45,691,10,658,13,1,0,0,1,10031,0,0,3,391,865,0,0,91840,0,0,0,0,0,0,0,0,0,0,0,0,25309,0,3,74982,8064,0,0,10896,10896,750,163486,99551,99551,108661,108658
02/15/2019 11:00:00,15,"mnch4imsbc007","Entity name=ABCF",99.415,174908,174957,4,0,0,0,0,5,933,0,0,0,109,1547,346,46,189,50,1243,56,955,206,20,5,5,10,11696,0,1,2,677,1623,0,0,99527,0,0,0,0,0,0,0,0,0,0,0,0,28015,6,5,79395,8159,0,0,13319,13319,974,173934,107313,107313,115934,115939
02/15/2019 11:15:00,15,"rn2imsbc031","Entity name=ABCF",99.488,161071,161089,0,0,0,0,0,6,785,0,0,0,96,1299,349,37,104,42,885,59,655,118,0,0,0,0,12883,0,0,0,490,1244,0,0,96627,0,0,0,0,0,0,0,0,0,0,0,0,24115,3,4,73445,8165,0,0,14127,14127,806,160265,102998,102998,105985,105991
02/15/2019 11:15:00,15,"ofbh1imsbc007","Entity name=ABCF",99.435,111535,111553,0,0,0,0,0,16,584,0,0,0,55,901,188,25,60,31,591,29,458,82,0,0,0,0,8608,0,0,0,351,790,0,0,64767,0,1,0,0,0,0,0,1,0,0,0,0,17199,0,1,51094,5286,0,0,9398,9398,612,110923,70142,70142,73778,73781
02/15/2019 11:15:00,15,"lpzg1imsbc007","Entity name=ABCF",99.686,153950,153977,0,0,0,0,0,2,446,0,0,0,25,820,122,15,56,24,646,10,623,7,0,0,0,0,9592,0,0,1,283,774,0,0,89407,0,0,0,0,0,0,0,0,0,0,0,0,22981,0,2,71093,7038,0,0,10366,10366,456,153494,98565,98565,101333,101339
02/15/2019 11:15:00,15,"hmbg6imsbc007","Entity name=ABCF",99.533,164564,164621,1,0,0,0,0,6,696,0,0,0,36,830,157,24,69,36,632,11,608,8,1,0,1,0,10181,0,0,0,337,796,0,0,91898,0,0,0,0,0,0,0,0,0,0,0,0,25602,0,3,75492,7851,0,0,10977,10977,711,163853,99606,99606,109200,109212
02/15/2019 11:15:00,15,"mnch4imsbc007","Entity name=ABCF",99.473,173465,173505,0,0,0,0,0,11,847,0,0,0,66,1259,231,33,91,46,947,33,822,68,0,0,0,0,11496,0,0,1,480,1186,0,0,98801,0,0,0,0,0,0,0,0,0,0,0,0,27980,0,3,79001,7897,0,0,12682,12682,875,172590,106525,106525,115198,115202
02/15/2019 11:30:00,15,"rn2imsbc031","Entity name=ABCF",99.47,163980,163997,0,0,0,0,0,9,823,0,0,0,82,1407,314,28,66,57,925,54,717,99,0,0,0,0,13209,0,0,3,470,1247,0,0,98582,0,0,0,0,0,0,0,0,0,0,0,0,24340,8,1,74739,8269,1,0,14456,14456,853,163127,104915,104915,107606,107611
02/15/2019 11:30:00,15,"ofbh1imsbc007","Entity name=ABCF",99.474,112620,112648,0,0,0,0,0,15,537,0,0,0,47,878,188,13,56,26,580,33,446,75,4,1,2,1,8947,0,0,3,342,776,0,0,65764,0,0,0,0,0,0,0,0,0,0,0,0,17498,1,0,51619,5151,0,0,9723,9723,565,112055,70706,70706,74445,74448
02/15/2019 11:30:00,15,"lpzg1imsbc007","Entity name=ABCF",99.655,153852,153880,0,0,0,0,0,20,470,0,0,0,25,786,136,17,59,30,610,8,586,7,0,0,0,0,9676,0,0,1,286,750,0,0,89490,0,0,0,0,0,0,0,0,0,0,0,0,22683,4,3,71223,6790,0,0,10426,10426,503,153349,98377,98377,100919,100925
02/15/2019 11:30:00,15,"hmbg6imsbc007","Entity name=ABCF",99.574,165987,166024,0,0,0,0,0,10,653,0,0,0,33,826,155,25,66,39,638,8,613,7,2,0,1,1,10289,0,0,4,366,802,0,0,93462,0,0,0,0,0,0,0,0,0,0,0,0,25635,0,3,76564,7742,0,0,11091,11091,671,165316,100965,100965,110213,110216
02/15/2019 11:30:00,15,"mnch4imsbc007","Entity name=ABCF",99.435,175486,175524,0,0,0,0,0,10,933,0,0,0,61,1332,207,34,83,44,965,27,844,67,1,0,0,1,11839,0,0,1,512,1182,0,0,100048,0,0,0,0,0,0,0,0,0,0,0,0,27750,1,3,80232,7955,1,0,13021,13021,954,174532,107961,107961,116292,116295
02/15/2019 11:45:00,15,"rn2imsbc031","Entity name=ABCF",99.508,165627,165649,0,0,0,0,0,7,774,0,0,0,115,1410,334,44,77,54,921,69,701,104,1,0,0,1,13464,2,0,2,492,1262,0,0,99209,0,0,0,0,0,0,0,0,0,0,0,0,25006,5,2,76107,7741,0,0,14726,14726,793,164834,105803,105803,109138,109136
02/15/2019 11:45:00,15,"ofbh1imsbc007","Entity name=ABCF",99.422,111970,111993,0,0,0,0,0,19,592,0,0,0,59,857,200,17,63,32,590,42,439,78,1,0,1,0,8768,0,0,3,346,792,0,0,65324,0,0,0,0,0,0,0,0,0,0,0,0,17252,1,1,51823,5057,0,0,9560,9560,624,111346,70180,70180,74325,74324
02/15/2019 11:45:00,15,"lpzg1imsbc007","Entity name=ABCF",99.631,153261,153285,0,0,0,0,0,10,522,0,0,0,28,764,129,18,63,23,613,10,584,12,0,0,0,0,9451,0,0,0,290,750,0,0,88684,0,0,0,0,0,0,0,0,0,0,0,0,22702,1,4,71190,6605,0,0,10201,10201,542,152719,97929,97929,100738,100736
02/15/2019 11:45:00,15,"hmbg6imsbc007","Entity name=ABCF",99.551,162808,162853,0,0,0,0,0,8,674,0,0,0,30,855,154,22,67,40,685,8,657,12,0,0,0,0,10061,0,0,4,348,847,0,0,91169,0,0,0,0,0,0,0,0,0,0,0,0,24906,3,3,75544,7405,0,0,10908,10908,687,162121,98554,98554,108129,108128
02/15/2019 11:45:00,15,"mnch4imsbc007","Entity name=ABCF",99.408,173722,173760,0,0,0,0,0,13,946,0,0,0,61,1298,222,31,74,49,967,30,851,64,2,0,2,0,11657,0,1,2,533,1195,0,0,98910,0,0,0,0,0,0,0,0,0,0,0,0,27502,2,0,80350,7712,0,0,12852,12852,990,172732,106767,106767,115935,115934
02/15/2019 12:00:00,15,"rn2imsbc031","Entity name=ABCF",99.421,166896,166929,0,0,0,0,0,4,912,0,0,0,145,1452,541,74,92,212,945,70,715,110,1,1,0,0,13471,0,2,1,648,1490,0,0,99932,0,0,0,0,0,0,0,0,0,0,0,0,25446,0,0,76204,7637,0,0,14961,14961,934,165962,106694,106694,109557,109557
02/15/2019 12:00:00,15,"ofbh1imsbc007","Entity name=ABCF",99.452,113776,113783,0,0,0,0,0,12,591,0,0,0,62,941,223,23,56,54,627,39,498,65,0,0,0,0,9075,0,1,3,377,858,0,0,66292,0,0,0,0,0,0,0,0,0,0,0,0,17418,1,2,52547,4931,0,0,9933,9933,616,113160,71598,71598,75106,75105
02/15/2019 12:00:00,15,"lpzg1imsbc007","Entity name=ABCF",99.7,152426,152439,0,0,0,0,0,0,433,0,0,0,18,802,114,12,50,23,659,6,644,5,0,0,0,0,9414,0,0,1,306,777,0,0,88074,0,0,0,0,0,0,0,0,0,0,0,0,22596,3,1,71117,6269,0,0,10191,10191,444,151982,97725,97725,100229,100233
02/15/2019 12:00:00,15,"hmbg6imsbc007","Entity name=ABCF",99.532,166088,166128,0,0,0,0,0,8,719,0,0,0,27,863,144,24,68,36,659,3,642,5,1,0,1,0,10215,0,0,4,384,807,0,0,93077,0,0,0,0,0,0,0,0,0,0,0,0,25430,1,3,76917,7072,0,0,11022,11022,737,165351,100893,100893,109721,109731
02/15/2019 12:00:00,15,"mnch4imsbc007","Entity name=ABCF",99.45,176579,176612,0,0,0,0,0,6,910,0,0,0,69,1440,250,36,92,52,1068,33,941,76,1,0,0,1,12040,0,0,1,522,1327,0,0,100554,0,0,0,0,0,0,0,0,0,0,0,0,28145,1,0,81572,7054,0,0,13367,13367,938,175641,109099,109099,117114,117114
02/15/2019 12:15:00,15,"rn2imsbc031","Entity name=ABCF",99.428,163168,163195,0,0,0,0,0,5,881,0,0,0,112,1358,489,59,91,182,866,53,663,96,2,0,0,2,13471,0,0,1,624,1364,0,0,97767,0,0,0,0,0,0,0,0,0,0,0,0,24499,2,1,75849,7137,0,0,14835,14835,906,162262,104641,104641,107759,107767
02/15/2019 12:15:00,15,"ofbh1imsbc007","Entity name=ABCF",99.452,110433,110452,0,0,0,0,0,12,565,0,0,0,62,928,211,22,66,39,648,38,496,73,1,0,0,1,8946,2,0,1,362,868,0,0,64251,0,0,0,0,0,0,0,0,0,0,0,0,17064,1,2,51656,4443,0,0,9814,9814,586,109847,69589,69589,73363,73371
02/15/2019 12:15:00,15,"lpzg1imsbc007","Entity name=ABCF",99.685,148377,148394,0,0,0,0,0,7,435,0,0,0,26,882,122,17,52,30,720,7,698,8,0,0,0,0,9270,2,0,0,309,846,0,0,85497,0,1,0,0,0,0,0,1,0,0,0,0,22411,4,3,69486,5960,0,0,10116,10116,450,147927,95284,95284,98104,98112
02/15/2019 12:15:00,15,"hmbg6imsbc007","Entity name=ABCF",99.526,161852,161882,0,0,0,0,0,7,726,0,0,0,30,853,160,21,65,51,673,9,649,12,0,0,0,0,10178,0,0,0,385,840,0,0,91273,0,0,0,0,0,0,0,0,0,0,0,0,24950,4,2,75448,6863,0,0,11018,11018,737,161115,98849,98849,107548,107551
02/15/2019 12:15:00,15,"mnch4imsbc007","Entity name=ABCF",99.446,168468,168514,0,0,0,0,0,6,872,0,0,0,69,1350,237,26,83,63,1020,42,887,69,2,1,0,1,11959,0,0,3,547,1264,0,0,95862,0,0,0,0,0,0,0,0,0,0,0,0,26705,1,2,78428,6564,0,0,13223,13223,887,167581,103745,103745,112040,112046
02/15/2019 12:30:00,15,"rn2imsbc031","Entity name=ABCF",99.434,166794,166818,0,0,0,0,0,5,884,0,0,0,100,1508,412,38,93,130,987,62,760,107,0,0,0,0,13852,0,0,1,585,1407,0,0,99603,0,0,0,0,0,0,0,0,0,0,0,0,24938,2,0,77742,7117,0,0,15259,15259,921,165873,106948,106948,110096,110091
02/15/2019 12:30:00,15,"ofbh1imsbc007","Entity name=ABCF",99.476,110528,110548,0,0,0,0,0,6,538,0,0,0,63,880,214,27,70,37,621,35,486,72,1,0,1,0,8917,1,0,2,326,842,0,0,63993,0,0,0,0,0,0,0,0,0,0,0,0,17035,0,2,51247,4472,0,0,9759,9759,559,109969,69635,69635,72931,72930
02/15/2019 12:30:00,15,"lpzg1imsbc007","Entity name=ABCF",99.704,148393,148408,0,0,0,0,0,5,418,0,0,0,32,809,136,23,60,32,673,9,640,13,2,0,1,1,9308,0,0,1,275,815,0,0,85234,0,0,0,0,0,0,0,0,0,0,0,0,21824,1,4,70116,5763,0,0,10123,10123,425,147968,95645,95645,97917,97918
02/15/2019 12:30:00,15,"hmbg6imsbc007","Entity name=ABCF",99.53,162674,162724,0,0,0,0,0,12,695,0,0,0,28,829,137,19,70,35,659,9,633,10,0,0,0,0,10324,0,0,3,322,806,0,0,91716,0,0,0,0,0,0,0,0,0,0,0,0,24877,0,7,76229,6642,0,0,11130,11130,715,161959,100013,100013,107982,107991
02/15/2019 12:30:00,15,"mnch4imsbc007","Entity name=ABCF",99.391,168126,168169,0,0,0,0,0,9,958,0,0,0,66,1382,235,30,93,50,1071,36,917,93,0,0,0,0,11871,0,0,1,514,1317,0,0,95473,0,0,0,0,0,0,0,0,0,0,0,0,26795,0,6,77993,6632,0,0,13188,13188,981,167145,103998,103998,111744,111756
02/15/2019 12:45:00,15,"rn2imsbc031","Entity name=ABCF",99.424,163272,163294,0,0,0,0,0,5,896,0,0,0,94,1516,303,28,87,49,987,63,765,101,2,1,0,1,13438,2,1,3,482,1304,0,0,97448,0,1,0,0,0,0,0,1,0,0,0,0,24398,7,3,75755,6664,0,0,14742,14742,919,162353,104215,104215,107093,107105
02/15/2019 12:45:00,15,"ofbh1imsbc007","Entity name=ABCF",99.387,111023,111038,0,0,0,0,0,9,639,0,0,0,63,910,193,22,55,29,646,40,493,65,0,0,0,0,9020,1,0,1,320,842,0,0,64907,0,0,0,0,0,0,0,0,0,0,0,0,17106,0,0,51657,4501,0,0,9862,9862,666,110357,70051,70051,73456,73459
02/15/2019 12:45:00,15,"lpzg1imsbc007","Entity name=ABCF",99.737,145867,145891,0,0,0,0,0,9,346,0,0,0,20,775,118,10,55,30,658,9,628,9,0,0,0,0,9400,1,0,2,239,778,0,0,84191,0,0,0,0,0,0,0,0,0,0,0,0,21605,0,0,68939,5756,0,0,10178,10178,359,145508,94100,94100,96473,96476
02/15/2019 12:45:00,15,"hmbg6imsbc007","Entity name=ABCF",99.555,162294,162329,0,0,0,0,0,9,677,0,0,0,32,800,150,21,71,29,661,11,618,22,0,0,0,0,10148,0,0,0,283,816,0,0,91678,0,0,0,0,0,0,0,0,0,0,0,0,24842,0,2,75884,6573,0,0,10964,10964,688,161606,99449,99449,107504,107505
02/15/2019 12:45:00,15,"mnch4imsbc007","Entity name=ABCF",99.456,172276,172324,0,0,0,0,0,4,870,0,0,0,77,1387,210,33,81,36,1065,44,922,81,0,0,0,0,11684,0,0,4,471,1280,0,0,98170,0,0,0,0,0,0,0,0,0,0,0,0,27125,3,0,80282,6598,0,0,12964,12964,890,171386,106911,106911,114323,114322
02/15/2019 13:00:00,15,"rn2imsbc031","Entity name=ABCF",99.419,169703,169739,1,0,0,0,0,5,927,0,0,0,95,1574,289,29,82,45,1097,66,871,103,1,0,0,1,13851,0,0,0,448,1392,0,0,101521,0,0,0,0,0,0,0,0,0,0,0,0,25410,4,2,78171,7124,0,1,15243,15243,950,168753,108424,108424,110966,110963
02/15/2019 13:00:00,15,"ofbh1imsbc007","Entity name=ABCF",99.46,120067,120091,0,0,0,0,0,10,603,0,0,0,46,1081,205,15,76,41,757,31,625,70,0,0,0,0,9429,0,0,0,347,965,0,0,70287,0,0,0,0,0,0,0,0,0,0,0,0,18547,1,1,55274,4693,0,0,10394,10394,625,119442,75796,75796,78710,78712
02/15/2019 13:00:00,15,"lpzg1imsbc007","Entity name=ABCF",99.716,148733,148761,0,0,0,0,0,0,394,0,0,0,19,763,135,15,49,40,665,3,638,8,1,1,0,0,9462,0,0,2,273,809,0,0,86194,0,0,0,0,0,0,0,0,0,0,0,0,22240,2,2,69405,5803,0,0,10271,10271,394,148339,95457,95457,97646,97647
02/15/2019 13:00:00,15,"hmbg6imsbc007","Entity name=ABCF",99.578,169105,169141,0,0,0,0,0,7,671,0,0,0,26,812,133,20,72,24,686,6,662,12,2,0,0,2,10417,0,0,2,313,828,0,0,95738,0,0,0,0,0,0,0,0,0,0,0,0,26263,2,2,78228,6453,2,0,11245,11245,678,168427,103369,103369,111188,111187
02/15/2019 13:00:00,15,"mnch4imsbc007","Entity name=ABCF",99.444,183879,183907,0,0,0,0,0,9,973,0,0,0,52,1508,189,21,77,45,1184,31,1039,82,0,0,0,0,12527,0,1,1,560,1378,0,0,105258,0,0,0,0,0,0,0,0,0,0,0,0,28820,6,0,84996,7147,0,0,13905,13905,994,182885,114227,114227,121342,121337
02/15/2019 13:15:00,15,"rn2imsbc031","Entity name=ABCF",99.493,174114,174126,0,0,0,0,0,7,849,0,0,0,92,1619,279,30,87,43,1160,60,922,121,2,1,1,0,14429,1,1,2,481,1451,1,0,104003,0,0,0,0,1,0,0,0,0,0,0,0,26033,2,4,81355,7101,0,0,15880,15880,871,173243,111724,111724,114747,114753
02/15/2019 13:15:00,15,"ofbh1imsbc007","Entity name=ABCF",99.452,117045,117063,0,0,0,0,0,10,603,0,0,0,49,1065,182,15,71,26,794,33,630,101,0,0,0,0,9471,1,0,0,357,982,0,0,68399,0,0,0,0,0,0,0,0,0,0,0,0,17903,2,2,54553,4695,0,0,10453,10453,623,116422,73834,73834,77349,77348
02/15/2019 13:15:00,15,"lpzg1imsbc007","Entity name=ABCF",99.751,148386,148401,0,0,0,0,0,6,349,0,0,0,17,794,115,10,58,23,688,7,667,6,1,0,1,0,9338,0,0,1,267,810,0,0,85167,0,0,0,0,0,0,0,0,0,0,0,0,21706,1,2,69622,5847,0,0,10148,10148,355,148031,95041,95041,97381,97387
02/15/2019 13:15:00,15,"hmbg6imsbc007","Entity name=ABCF",99.591,169738,169776,0,0,0,0,0,13,642,0,0,0,27,853,158,21,80,30,710,6,671,24,0,0,0,0,10362,0,0,0,321,877,0,0,95799,0,0,0,0,0,0,0,0,0,0,0,0,26110,2,6,79733,6599,0,0,11239,11239,657,169081,104114,104114,112679,112685
02/15/2019 13:15:00,15,"mnch4imsbc007","Entity name=ABCF",99.464,178414,178452,0,0,0,0,0,7,892,0,0,0,73,1440,240,39,86,49,1094,33,966,73,1,0,1,0,12214,1,1,1,522,1341,0,0,101981,0,0,0,0,0,0,0,0,0,0,0,0,28187,1,3,82872,6951,0,0,13555,13555,918,177496,110466,110466,118360,118365
02/15/2019 13:30:00,15,"rn2imsbc031","Entity name=ABCF",99.507,174785,174808,0,0,0,0,0,4,813,0,0,0,72,1636,290,25,86,45,1185,47,979,103,0,0,0,0,14313,0,0,2,487,1481,0,0,104485,0,0,0,0,0,0,0,0,0,0,0,0,26242,0,2,81646,7032,0,0,15794,15794,839,173946,111979,111979,115197,115199
02/15/2019 13:30:00,15,"ofbh1imsbc007","Entity name=ABCF",99.428,116514,116531,0,0,0,0,0,12,631,0,0,0,51,1020,208,21,76,24,732,28,586,87,1,1,0,0,9567,1,0,1,350,948,0,0,67704,0,0,0,0,0,0,0,0,0,0,0,0,17657,1,2,54411,4653,0,0,10515,10515,650,115864,73142,73142,76918,76924
02/15/2019 13:30:00,15,"lpzg1imsbc007","Entity name=ABCF",99.731,147960,147981,0,0,0,0,0,7,369,0,0,0,27,790,104,17,42,27,714,10,682,16,1,0,0,1,9432,0,0,1,272,827,0,0,85376,0,0,0,0,0,0,0,0,0,0,0,0,22014,0,4,69305,5697,0,0,10259,10259,377,147583,94732,94732,97211,97217
02/15/2019 13:30:00,15,"hmbg6imsbc007","Entity name=ABCF",99.571,168685,168716,0,0,0,0,0,14,676,0,0,0,40,848,157,29,72,39,687,10,655,9,1,0,1,0,10429,1,0,1,328,855,0,0,95225,0,0,0,0,0,0,0,0,0,0,0,0,26103,2,2,78351,6362,0,0,11284,11284,692,167993,102934,102934,111063,111067
02/15/2019 13:30:00,15,"mnch4imsbc007","Entity name=ABCF",99.449,177157,177200,0,0,0,0,0,5,907,0,0,0,74,1475,250,40,91,45,1110,33,966,82,0,0,0,0,11999,1,1,1,493,1366,0,0,101126,0,0,0,0,0,0,0,0,0,0,0,0,28010,0,0,82181,6839,0,0,13365,13365,933,176224,109446,109446,117333,117336
02/15/2019 13:45:00,15,"rn2imsbc031","Entity name=ABCF",99.54,171185,171196,0,0,0,0,0,5,763,0,0,0,94,1383,299,31,83,53,1089,62,849,124,2,0,2,0,14268,0,0,2,447,1398,0,0,102343,0,1,0,0,0,0,0,1,0,0,0,0,25471,3,2,80473,7086,0,0,15666,15666,777,170408,109598,109598,113251,113253
02/15/2019 13:45:00,15,"ofbh1imsbc007","Entity name=ABCF",99.491,114396,114418,0,0,0,0,0,14,540,0,0,0,56,833,167,18,51,27,675,38,540,77,1,0,1,0,9194,0,0,1,311,846,0,0,66425,0,0,0,0,0,0,0,0,0,0,0,0,17416,0,0,53641,4597,0,0,10040,10040,560,113836,72005,72005,75825,75826
